title,id,time,taxonomy_name,type_of_entry,type_of_taxonomy,temporalEntities,entitiesNumber
Specifics of Vulnerability,28216,2020-08-31T15:41:37,Care,contribution,keywords,"['November', 'these two days', 'two-day', 'the hour', 'the past couple of years', 'Several years ago', 'November', 'February 2019', 'one day', 'today', 'the 1500s', 'today']",12
Specifics of Vulnerability,28216,2020-08-31T15:41:37,Education,contribution,keywords,"['November', 'these two days', 'two-day', 'the hour', 'the past couple of years', 'Several years ago', 'November', 'February 2019', 'one day', 'today', 'the 1500s', 'today']",12
Specifics of Vulnerability,28216,2020-08-31T15:41:37,Ethics,contribution,keywords,"['November', 'these two days', 'two-day', 'the hour', 'the past couple of years', 'Several years ago', 'November', 'February 2019', 'one day', 'today', 'the 1500s', 'today']",12
Specifics of Vulnerability,28216,2020-08-31T15:41:37,Imaginary,contribution,keywords,"['November', 'these two days', 'two-day', 'the hour', 'the past couple of years', 'Several years ago', 'November', 'February 2019', 'one day', 'today', 'the 1500s', 'today']",12
Specifics of Vulnerability,28216,2020-08-31T15:41:37,Infrastructure,contribution,keywords,"['November', 'these two days', 'two-day', 'the hour', 'the past couple of years', 'Several years ago', 'November', 'February 2019', 'one day', 'today', 'the 1500s', 'today']",12
Specifics of Vulnerability,28216,2020-08-31T15:41:37,Knowledge production,contribution,keywords,"['November', 'these two days', 'two-day', 'the hour', 'the past couple of years', 'Several years ago', 'November', 'February 2019', 'one day', 'today', 'the 1500s', 'today']",12
Specifics of Vulnerability,28216,2020-08-31T15:41:37,Local knowledge,contribution,keywords,"['November', 'these two days', 'two-day', 'the hour', 'the past couple of years', 'Several years ago', 'November', 'February 2019', 'one day', 'today', 'the 1500s', 'today']",12
The Naturalization of Humans in the Anthropocene,9620,2018-08-26T14:13:09,Agency,contribution,keywords,"['August 23, 2018']",1
The Naturalization of Humans in the Anthropocene,9620,2018-08-26T14:13:09,Disciplinarity,contribution,keywords,"['August 23, 2018']",1
The Naturalization of Humans in the Anthropocene,9620,2018-08-26T14:13:09,Knowledge transformation,contribution,keywords,"['August 23, 2018']",1
State of Nature: Some Philosophical Issues,9692,2018-08-26T15:29:02,Capitalism,contribution,keywords,"['August 23, 2018']",1
State of Nature: Some Philosophical Issues,9692,2018-08-26T15:29:02,Epistemology,contribution,keywords,"['August 23, 2018']",1
State of Nature: Some Philosophical Issues,9692,2018-08-26T15:29:02,Human-environment relations,contribution,keywords,"['August 23, 2018']",1
Stranging the Anthropocene: Refraction,20018,2016-04-23T10:20:12,Naturecultures,contribution,keywords,"['the late eighteenth', 'early nineteenth centuries', 'nineteenth-century', 'twenty-first-century', '1995', '1999', 'nineteenth-century', '2003', 'the 1960s', '1967']",10
Systems Analysis and Modeling,22084,2014-11-23T15:26:13,Model,contribution,keywords,"['1996', '1996']",2
Systems Analysis and Modeling,22084,2014-11-23T15:26:13,System,contribution,keywords,"['1996', '1996']",2
T/rain Lines,20026,2016-04-23T10:30:21,Human-environment relations,contribution,keywords,[],0
T/rain Lines,20026,2016-04-23T10:30:21,Time,contribution,keywords,[],0
Tactics for Quotidian Anthropocenes: A Field Campus Report,3596,2019-08-22T17:13:24,Education,contribution,keywords,"['March 7–10, 2019', 'four days', '2019', 'the weeks', 'the first day', 'the 1940s and 1950s', 'several more years', 'the 1950s', '1,000 years', 'monthly', 'annual']",11
Tactics for Quotidian Anthropocenes: A Field Campus Report,3596,2019-08-22T17:13:24,Knowledge production,contribution,keywords,"['March 7–10, 2019', 'four days', '2019', 'the weeks', 'the first day', 'the 1940s and 1950s', 'several more years', 'the 1950s', '1,000 years', 'monthly', 'annual']",11
Tactics for Quotidian Anthropocenes: A Field Campus Documentary,4752,2019-08-26T16:46:33,Knowledge infrastructure,contribution,keywords,"['March 8-10, 2019']",1
Tactics for Quotidian Anthropocenes: A Field Campus Documentary,4752,2019-08-26T16:46:33,Knowledge production,contribution,keywords,"['March 8-10, 2019']",1
Taking Nature into Account—Historical Perspectives and Paradoxes,22707,2014-11-23T16:19:14,Economy,contribution,keywords,[],0
Taking Nature into Account—Historical Perspectives and Paradoxes,22707,2014-11-23T16:19:14,Epistemology,contribution,keywords,[],0
Taking Nature into Account—Historical Perspectives and Paradoxes,22707,2014-11-23T16:19:14,History,contribution,keywords,[],0
Technosphere / Co-Evolution: A Seminal Seminar Conversation,22658,2014-11-23T13:00:11,Complexity,contribution,keywords,"['November 18, 2014', 'four and a half billion years old', 'today', 'centuries', 'ten minutes later', 'an hour', 'ten minutes', 'an hour', 'a year', 'one million years', 'the twentieth century', 'about several thousand years ago', 'the last roughly 7,000 years', '100,000 years ago', 'the seventeenth century', 'a concentrate day', 'the seventeenth century', 'the nineteenth century', 'the last one hundred years', 'a very long period', 'today', 'many years', 'about one hundred years']",23
Technosphere / Co-Evolution: A Seminal Seminar Conversation,22658,2014-11-23T13:00:11,Knowledge production,contribution,keywords,"['November 18, 2014', 'four and a half billion years old', 'today', 'centuries', 'ten minutes later', 'an hour', 'ten minutes', 'an hour', 'a year', 'one million years', 'the twentieth century', 'about several thousand years ago', 'the last roughly 7,000 years', '100,000 years ago', 'the seventeenth century', 'a concentrate day', 'the seventeenth century', 'the nineteenth century', 'the last one hundred years', 'a very long period', 'today', 'many years', 'about one hundred years']",23
Technosphere / Co-Evolution: A Seminal Seminar Conversation,22658,2014-11-23T13:00:11,Technosphere,contribution,keywords,"['November 18, 2014', 'four and a half billion years old', 'today', 'centuries', 'ten minutes later', 'an hour', 'ten minutes', 'an hour', 'a year', 'one million years', 'the twentieth century', 'about several thousand years ago', 'the last roughly 7,000 years', '100,000 years ago', 'the seventeenth century', 'a concentrate day', 'the seventeenth century', 'the nineteenth century', 'the last one hundred years', 'a very long period', 'today', 'many years', 'about one hundred years']",23
Telling time through lagoons of human waste at the Western Treatment Plant,11847,2018-11-07T17:13:32,Ecology,contribution,keywords,"['the centuries', '1897', 'August', 'the coming centuries', 'the coming century', 'the past decades', '2015', '2002', '1894 to 1973', '2015', '30 October 2015', '25/10/2018', '2015', 'one hundred years', 'twenty-first centuries']",15
Telling time through lagoons of human waste at the Western Treatment Plant,11847,2018-11-07T17:13:32,Future,contribution,keywords,"['the centuries', '1897', 'August', 'the coming centuries', 'the coming century', 'the past decades', '2015', '2002', '1894 to 1973', '2015', '30 October 2015', '25/10/2018', '2015', 'one hundred years', 'twenty-first centuries']",15
Telling time through lagoons of human waste at the Western Treatment Plant,11847,2018-11-07T17:13:32,Pollution,contribution,keywords,"['the centuries', '1897', 'August', 'the coming centuries', 'the coming century', 'the past decades', '2015', '2002', '1894 to 1973', '2015', '30 October 2015', '25/10/2018', '2015', 'one hundred years', 'twenty-first centuries']",15
Telling time through lagoons of human waste at the Western Treatment Plant,11847,2018-11-07T17:13:32,Waste,contribution,keywords,"['the centuries', '1897', 'August', 'the coming centuries', 'the coming century', 'the past decades', '2015', '2002', '1894 to 1973', '2015', '30 October 2015', '25/10/2018', '2015', 'one hundred years', 'twenty-first centuries']",15
Terraforming,21663,2014-11-23T15:40:41,Agency,contribution,keywords,['2004'],1
Terraforming,21663,2014-11-23T15:40:41,Knowledge production,contribution,keywords,['2004'],1
Terraforming,21663,2014-11-23T15:40:41,Representation,contribution,keywords,['2004'],1
Test Contribution,3709,2019-08-23T12:38:43,Aesthetics,contribution,keywords,[],0
Test Contribution,3709,2019-08-23T12:38:43,Anthropology,contribution,keywords,[],0
Test Contribution,3709,2019-08-23T12:38:43,Embodiment,contribution,keywords,[],0
Test Contribution,3709,2019-08-23T12:38:43,Smartness,contribution,keywords,[],0
The Abolition of Market Dependency,30638,2018-08-19T13:25:33,Capitalism,contribution,keywords,[],0
The Aerocene Campus,10866,2016-11-26T11:35:25,Aerocene,contribution,keywords,"['November 26th, 2016', 'November 26, 2016', 'TBA21', 'October 2016', 'its first two months', 'the weekend of October 28‒31, 2016', 'the weekend of November 25‒27, 2016', '2016', '2016', 'afternoon', '2016', '2016', 'the day', 'day', 'Sunday', 'afternoon', 'the weekend', 'week-long', 'April 2016']",19
The Aerocene Campus,10866,2016-11-26T11:35:25,Aesthetics,contribution,keywords,"['November 26th, 2016', 'November 26, 2016', 'TBA21', 'October 2016', 'its first two months', 'the weekend of October 28‒31, 2016', 'the weekend of November 25‒27, 2016', '2016', '2016', 'afternoon', '2016', '2016', 'the day', 'day', 'Sunday', 'afternoon', 'the weekend', 'week-long', 'April 2016']",19
The American Bottom,6062,2019-08-28T14:17:59,Human-environment relations,contribution,keywords,"['June 20, 2018']",1
The American Bottom,6062,2019-08-28T14:17:59,Spatial,contribution,keywords,"['June 20, 2018']",1
The Anthropocene and Our Post-Natural Future,12774,2017-01-01T16:44:23,Ecology,contribution,keywords,['Winter 2016'],1
The Anthropocene and Our Post-Natural Future,12774,2017-01-01T16:44:23,Knowledge infrastructure,contribution,keywords,['Winter 2016'],1
The Anthropocene and Our Post-Natural Future,12774,2017-01-01T16:44:23,Socio-ecological design,contribution,keywords,['Winter 2016'],1
The Anthropocene in Light of Biological Feedback,22614,2014-11-23T10:39:37,Complexity,contribution,keywords,"['1930', 'January 3, 2000', '11/06/2015', '1932', '1878', '1885', '11/06/2015', 'April 2010', '1956', '3 (2002', '2011', '2012', '11/06/2015', '2015', '1920', '1926', '1952', '1952', '2011', '255–79', 'recent years', 'the second half of the twentieth century', 'the 1970s and', '1980s', 'April 2014', '2003', '2007', '1983', 'August 23, 2013', '11/02/2015', '1998', '2004', '2009']",33
The Anthropocene in Light of Biological Feedback,22614,2014-11-23T10:39:37,Evolution,contribution,keywords,"['1930', 'January 3, 2000', '11/06/2015', '1932', '1878', '1885', '11/06/2015', 'April 2010', '1956', '3 (2002', '2011', '2012', '11/06/2015', '2015', '1920', '1926', '1952', '1952', '2011', '255–79', 'recent years', 'the second half of the twentieth century', 'the 1970s and', '1980s', 'April 2014', '2003', '2007', '1983', 'August 23, 2013', '11/02/2015', '1998', '2004', '2009']",33
The Anthropocene in Light of Biological Feedback,22614,2014-11-23T10:39:37,Technoscience,contribution,keywords,"['1930', 'January 3, 2000', '11/06/2015', '1932', '1878', '1885', '11/06/2015', 'April 2010', '1956', '3 (2002', '2011', '2012', '11/06/2015', '2015', '1920', '1926', '1952', '1952', '2011', '255–79', 'recent years', 'the second half of the twentieth century', 'the 1970s and', '1980s', 'April 2014', '2003', '2007', '1983', 'August 23, 2013', '11/02/2015', '1998', '2004', '2009']",33
The Anthropogenic Influence on Air Quality along the Mississippi River: Findings,16822,2020-01-08T11:35:37,Human-environment relations,contribution,keywords,"['recent decades', '1990', 'hourly', '1-hour', 'many years', 'the year 1990', 'decades', 'several decades', 'the last 30 years', 'the last three decades', 'monthly', 'one-month', 'the last three decades', 'the last three decades', 'monthly', 'the last decades', 'the last three years', '2016', 'the seven years', 'the last seven years', '30 years', 'the last thirty years', 'the last decades', 'the last ten years', 'the last 10 years', 'the last decades', 'weekly', 'daily', 'weekly', 'yearly', 'weekly', 'seven-day', 'seasonal', 'seasonal', 'winter', 'winter', 'winter', 'weekly', 'the last 10 years', 'weekly', 'weekly', 'weekends', 'weekly', 'weekly', 'the last decades', 'weekly']",46
The Anthropogenic Influence on Air Quality along the Mississippi River: Findings,16822,2020-01-08T11:35:37,Pollution,contribution,keywords,"['recent decades', '1990', 'hourly', '1-hour', 'many years', 'the year 1990', 'decades', 'several decades', 'the last 30 years', 'the last three decades', 'monthly', 'one-month', 'the last three decades', 'the last three decades', 'monthly', 'the last decades', 'the last three years', '2016', 'the seven years', 'the last seven years', '30 years', 'the last thirty years', 'the last decades', 'the last ten years', 'the last 10 years', 'the last decades', 'weekly', 'daily', 'weekly', 'yearly', 'weekly', 'seven-day', 'seasonal', 'seasonal', 'winter', 'winter', 'winter', 'weekly', 'the last 10 years', 'weekly', 'weekly', 'weekends', 'weekly', 'weekly', 'the last decades', 'weekly']",46
The Anthropogenic Influence on Air Quality along the Mississippi River: Findings,16822,2020-01-08T11:35:37,Toxicity,contribution,keywords,"['recent decades', '1990', 'hourly', '1-hour', 'many years', 'the year 1990', 'decades', 'several decades', 'the last 30 years', 'the last three decades', 'monthly', 'one-month', 'the last three decades', 'the last three decades', 'monthly', 'the last decades', 'the last three years', '2016', 'the seven years', 'the last seven years', '30 years', 'the last thirty years', 'the last decades', 'the last ten years', 'the last 10 years', 'the last decades', 'weekly', 'daily', 'weekly', 'yearly', 'weekly', 'seven-day', 'seasonal', 'seasonal', 'winter', 'winter', 'winter', 'weekly', 'the last 10 years', 'weekly', 'weekly', 'weekends', 'weekly', 'weekly', 'the last decades', 'weekly']",46
The Confluence Area,6042,2019-08-28T14:12:21,Naturecultures,contribution,keywords,"['June 20, 2018']",1
The Danish Text,22402,2014-11-23T13:53:18,Climate change,contribution,keywords,"['2009', 'the year']",2
The Danish Text,22402,2014-11-23T13:53:18,Equality,contribution,keywords,"['2009', 'the year']",2
The Danish Text,22402,2014-11-23T13:53:18,Ethics,contribution,keywords,"['2009', 'the year']",2
The Danish Text,22402,2014-11-23T13:53:18,Governance,contribution,keywords,"['2009', 'the year']",2
The Danish Text,22402,2014-11-23T13:53:18,Violence,contribution,keywords,"['2009', 'the year']",2
The Fight for Alaska&#8217;s Arctic Has Just Begun,27177,2018-11-06T15:12:02,Environmental Justice,contribution,keywords,[],0
